state,zip_code,facility,facility_latitude,facility_longitude,owner,well_name,well_designation,well_latitude,well_longitude,collection_date,contaminant,modifier,below_detection_limit,concentration,measurement_unit,limit_exceeded,standard_threshold,standard_type
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-08-07,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-02-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-02-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2013-02-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2013-02-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-08-21,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2013-08-21,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-08-21,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2013-08-21,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2013-08-21,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2014-03-25,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2014-03-25,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2014-03-25,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2014-03-25,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2014-03-25,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2014-03-25,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2014-08-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2014-08-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2014-08-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2014-08-12,lead,,True,0.0010000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2016-05-23,lead,,True,0.0020000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2016-05-23,lead,,True,0.0020000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2016-05-23,lead,,True,0.0020000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2016-05-24,lead,,True,0.0020000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2016-05-24,lead,,True,0.0020000000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-08-23,lead,,False,0.0673000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-05-09,lead,,False,0.0639000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-04-19,lead,,False,0.0613000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-29,lead,,False,0.0604000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-06-14,lead,,False,0.0568000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-19,lead,,False,0.0565000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-14,lead,,False,0.0559000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-01-31,lead,,False,0.0420000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-01,lead,,False,0.0363000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2016-11-16,lead,,False,0.0362000000,mg/L,True,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-03-28,lead,,False,0.0009240000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-02-28,lead,,False,0.0009080000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2016-11-14,lead,,False,0.0008830000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-08-23,lead,,False,0.0008100000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-04-18,lead,,False,0.0006860000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-01-30,lead,,False,0.0006190000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-05-10,lead,,False,0.0005630000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-06-13,lead,,False,0.0004810000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-08-23,lead,,False,0.0003760000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-01-30,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-02-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-03-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-04-17,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-05-10,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-06-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-07-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-07-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-08-24,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-07-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-07-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-01-31,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-03-01,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-03-29,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-04-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-05-09,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-06-14,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-07-14,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-07-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-08-23,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-01-31,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-03-01,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-03-29,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-04-18,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-05-09,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-06-14,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-07-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-07-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-08-24,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-01-30,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-02-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-03-29,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-04-18,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-05-09,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-06-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-07-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-07-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-08-23,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-01-30,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-02-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-03-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-04-18,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-05-09,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-06-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-07-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-07-18,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-08-23,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-01-31,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-02-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-03-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-04-18,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-05-10,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-03-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-07-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-07-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-01-31,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-02-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-03-28,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-04-18,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-05-10,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-06-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-07-13,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-07-19,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-08-23,lead,,True,0.0003180000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2016-11-16,lead,,False,0.0000880000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2016-11-15,lead,,True,0.0000675000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2016-11-16,lead,,True,0.0000675000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2016-11-16,lead,,True,0.0000675000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2016-11-15,lead,,True,0.0000675000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2016-11-15,lead,,True,0.0000675000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2016-11-16,lead,,True,0.0000675000,mg/L,False,0.015,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2011-02-16,manganese,,False,0.8700000000,mg/L,True,0.3,LHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2011-04-07,manganese,,False,0.8400000000,mg/L,True,0.3,LHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2012-01-31,manganese,,False,0.5900000000,mg/L,True,0.3,LHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2012-01-31,manganese,,False,0.8800000000,mg/L,True,0.3,LHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2012-01-31,manganese,,False,0.4700000000,mg/L,True,0.3,LHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-01-31,manganese,,False,0.5800000000,mg/L,True,0.3,LHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2011-02-16,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2011-02-16,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2011-02-16,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2011-02-16,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2011-08-23,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2011-08-23,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2011-08-23,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2011-08-23,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2012-01-31,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2012-01-31,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2012-01-31,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-01-31,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2012-08-07,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2012-08-07,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2012-08-07,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-08-07,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-02-12,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-02-12,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2013-02-12,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2013-02-12,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-08-21,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2013-08-21,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-08-21,mercury,,True,0.0002000000,mg/L,False,0.002,MCL
